OTU	X2016_Igg_35B_1LAug	X2016_Igg_35B_1LJuli	X2016_Igg_35B_1LJuni	X2016_Igg_35B_1LMai	X2016_Igg_35B_1LSep	X2016_Igg_35B_2LAug	X2016_Igg_35B_2LJuli	X2016_Igg_35B_2LJuni	X2016_Igg_35B_2LMai	X2016_Igg_35B_2LSep	X2016_Jos_21_1LAug	X2016_Jos_21_1LJuli	X2016_Jos_21_1LJuni	X2016_Jos_21_1LMai	X2016_Jos_21_1LSep	X2016_Jos_21_2LAug	X2016_Jos_21_2LJuli	X2016_Jos_21_2LJuni	X2016_Jos_21_2LMai	X2016_Jos_21_2LSep	X2016_Sal_25_1LAug	X2016_Sal_25_1LJuli	X2016_Sal_25_1LJuni	X2016_Sal_25_1LMai	X2016_Sal_25_1LSep	X2016_Sal_25_2LAug	X2016_Sal_25_2LJuli	X2016_Sal_25_2LJuni	X2016_Sal_25_2LMai	X2016_Sal_25_2LSep	X2016_T1_02B_1LAug	X2016_T1_02B_1LJuli	X2016_T1_02B_1LJuni	X2016_T1_02B_1LMai	X2016_T1_02B_1LSep	X2016_T1_02B_2LAug	X2016_T1_02B_2LJuli	X2016_T1_02B_2LJuni	X2016_T1_02B_2LMai	X2016_T1_02B_2LSep	X2016_T1_34B_1LAug	X2016_T1_34B_1LJuli	X2016_T1_34B_1LJuni	X2016_T1_34B_1LMai	X2016_T1_34B_1LSep	X2016_T1_34B_2LAug	X2016_T1_34B_2LJuli	X2016_T1_34B_2LJuni	X2016_T1_34B_2LMai	X2016_T1_34B_2LSep	X2016_T1_52B_1LAug	X2016_T1_52B_1LJuli	X2016_T1_52B_1LJuni	X2016_T1_52B_1LMai	X2016_T1_52B_1LSep	X2016_T1_52B_2LAug	X2016_T1_52B_2LJuli	X2016_T1_52B_2LJuni	X2016_T1_52B_2LMai	X2016_T1_52B_2LSep	X2016_T1_63B_1LAug	X2016_T1_63B_1LJuli	X2016_T1_63B_1LJuni	X2016_T1_63B_1LMai	X2016_T1_63B_1LSep	X2016_T1_63B_2LAug	X2016_T1_63B_2LJuli	X2016_T1_63B_2LJuni	X2016_T1_63B_2LMai	X2016_T1_63B_2LSep	X2016_T3_50B_1LAug	X2016_T3_50B_1LJuli	X2016_T3_50B_1LJuni	X2016_T3_50B_1LMai	X2016_T3_50B_1LSep	X2016_T3_50B_2LAug	X2016_T3_50B_2LJuli	X2016_T3_50B_2LJuni	X2016_T3_50B_2LMai	X2016_T3_50B_2LSep	X2016_T4_64B_1LAug	X2016_T4_64B_1LJuli	X2016_T4_64B_1LJuni	X2016_T4_64B_1LMai	X2016_T4_64B_1LSep	X2016_T4_64B_2LAug	X2016_T4_64B_2LJuli	X2016_T4_64B_2LJuni	X2016_T4_64B_2LMai	X2016_T4_64B_2LSep	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_14720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_knockensis
OTU_14948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACE1944
OTU_3100	66	0	0	0	7	33	3	3	0	12	0	0	0	0	2	3	0	1	0	0	0	3	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACE2295
OTU_15239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF3562
OTU_15384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF3562
OTU_2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	13	0	0	0	30	80	7	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF3562
OTU_7147	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF3562
OTU_3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF6961
OTU_5596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF7463
OTU_3457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACF9779
OTU_4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACG4026
OTU_10338	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACI8177
OTU_7302	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACR0676
OTU_3141	0	0	0	0	0	0	0	0	0	0	1	0	17	0	2	4	0	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACR0904
OTU_3917	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_sp._BOLD:ACR2180
OTU_17209	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	1	1	9	0	0	1	3	0	1	0	0	5	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0	3	1	0	0	0	2	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_squamigera
OTU_860	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	3	1	12	0	0	0	13	27	0	0	1	87	1	0	0	0	80	29	0	0	0	0	0	0	0	6	3	0	0	0	4	0	0	0	0	0	27	0	0	0	0	28	0	0	0	0	3	1	0	0	0	17	0	0	0	0	60	5	0	0	0	45	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	Forcipomyia_squamigera
OTU_6664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_1892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	CeratopInt1_sp._BOLD:ACG3482
OTU_10594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA
OTU_10112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_10313	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_10645	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_1101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	35	3	60	364	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_1282	3	0	0	0	14	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_1346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_1366	0	0	14	33	0	0	0	0	123	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA
OTU_14683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_1512	21	0	0	0	7	1	18	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides	NA
OTU_1585	81	0	2	0	2	38	0	60	1	1	0	0	0	0	0	0	0	0	0	0	2	119	0	10	36	17	0	29	5	10	0	0	0	0	1	7	0	0	0	0	63	0	2	0	13	12	48	6	0	4	95	1	33	1	37	99	4	96	9	13	0	1	4	0	3	9	5	2	0	0	42	0	0	0	2	45	0	1	0	15	0	0	0	1	0	14	1	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_16126	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_16206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_16277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_1631	0	0	49	141	0	0	0	0	123	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_16363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_1674	43	0	0	0	69	27	0	0	0	112	5	0	0	0	68	189	0	3	0	0	0	0	1	0	2	6	0	0	0	0	0	0	0	0	22	200	0	0	0	0	14	3	0	0	1	0	0	0	0	3	0	0	0	1	0	22	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	100	0	0	0	0	45	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Schizohelea	NA
OTU_2436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	6	53	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_2512	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_2556	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	46	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA
OTU_2575	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	5	0	0	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA
OTU_3164	3	0	0	0	4	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6	2	2	3	0	5	0	21	1	0	1	41	0	16	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	5	2	0	0	0	2	30	0	0	0	2	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_3334	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	9	0	0	3	5	0	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_3859	0	0	0	0	8	1	0	3	0	0	1	0	0	0	0	7	3	0	0	0	0	0	0	1	3	0	0	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	1	17	16	3	0	1	0	4	0	0	0	0	2	0	0	1	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_453	149	0	0	0	73	75	25	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_4619	0	0	0	0	0	11	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides	NA
OTU_4906	4	0	7	4	0	0	6	4	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Atrichopogon	NA
OTU_5010	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	6	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_5283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA
OTU_669	0	0	0	0	58	7	7	12	0	27	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	10	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_7115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	NA	NA
OTU_7303	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
OTU_9063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA
